,bill_id,long_title,bill_status
7796,15SBN-1057,air force academy,Pending
7797,15SBN-1056,accountability transparency foreign country council debt relief bilateral multilateral loan contractual,Pending
7798,15SBN-1055,bill,Pending
7799,15SBN-1054,society food subsidy,Pending
7800,15SBN-1053,education system assistance education establishment assistance education,Pending
7801,15SBN-1052,family,Pending
7802,15SBN-1051,development authority efficient effective supervision regulation development,Pending
7803,15SBN-1050,commitment human promotion protection necessary prevention occurrence protection adverse effect internal displacement,Pending
7804,15SBN-1049,additional compensation form special allowance commission audit,Pending
7805,15SBN-1048,local management information system,Pending
7806,15SBN-1047,framework transfer science technology practice overseas,Pending
7807,15SBN-1046,comprehensive local,Pending
7808,15SBN-1045,credit assistance overseas,Pending
7809,15SBN-1044,full public elementary school major curriculum,Pending
7810,15SBN-1043,manufacture gun,Pending
7812,15SBN-1041,coffee research development extension appropriation,Pending
7813,15SBN-1040,department information technology,Pending
7814,15SBN-1039,modernization atmospheric geophysical astronomical administration,Pending
7815,15SBN-1038,road accident prevention safety awareness scheme,Pending
7816,15SBN-1037,establishment institute,Pending
7817,15SBN-1036,comprehensive local footwear industry country footwear training academy,Pending
7818,15SBN-1035,holistic research development orphan rare,Pending
7819,15SBN-1034,mandatory food foodstuff violation,Pending
7820,15SBN-1033,alcoholic health,Pending
7821,15SBN-1032,comprehensive research information lymphatic filariasis,Pending
7822,15SBN-1031,cacao research development center appropriation,Pending
7823,15SBN-1030,biometrics election place registration method biometrics fingerprint identification system double,Passed
7824,15SBN-1029,comprehensive macular degeneration nationwide information education communication campaign,Pending
7825,15SBN-1028,manufacture sale distribution commerce food beverage,Pending
7826,15SBN-1027,hazard pay,Pending
7827,15SBN-1026,development adoption consolidation small participation corporate sector production high value,Pending
7828,15SBN-1025,definition condominium condominium industrial,Pending
7829,15SBN-1024,authority accountability basic education department education framework governance building education system youth adult productive nationalistic,Pending
7830,15SBN-1023,penalty illegal recruitment person license authority overseas migrant,Pending
7831,15SBN-1022,library congress library congress,Pending
7832,15SBN-1021,preference employment child,Pending
7833,15SBN-1020,supervision control city bureau jail management penology local,Pending
7834,15SBN-1019,strengthening career service congress legislative career service,Pending
7835,15SBN-1018,comprehensive prostate cancer nationwide information education communication campaign,Pending
7836,15SBN-1017,educational access technology obscene violent,Pending
7837,15SBN-1016,mandatory food foodstuff sodium tetraborate decahydrate borax violation,Pending
7838,15SBN-1015,indirect job due labor,Pending
7840,15SBN-1013,prevention sight visual country,Pending
7841,15SBN-1012,mandatory coverage public utility health insurance health insurance corporation,Pending
7842,15SBN-1011,private medical puericulture free medical dental assistance,Pending
7843,15SBN-1010,additional overseas value tax consumer good store nationwide,Pending
7844,15SBN-1009,independent power generation energy resource amount financial benefit host,Pending
7845,15SBN-1008,open high school system,Pending
7846,15SBN-1007,c social amelioration sugar industry mechanic implementation,Pending
7847,15SBN-1006,forest management utilization conservation preservation indigenous cultural upland,Pending
7848,15SBN-1005,teaching disaster awareness disaster mitigation part curriculum primary,Pending
7849,15SBN-1004,identity hired foreign consultant nature work compensation case violation,Pending
7850,15SBN-1003,nutrition,Pending
7851,15SBN-1002,modernization health care delivery system,Pending
7852,15SBN-1001,scholarship grant local,Pending
7853,15SBN-1000,medical academy medical scholarship,Pending
7854,15SBN-999,holistic research development diphtheria disease,Pending
7855,15SBN-998,maximum penalty commission crime rape citizen board aircraft,Pending
7856,15SBN-997,person business entity establishment selling cigarette tobacco minor tobacco regulation,Pending
7857,15SBN-996,air training flight gate alcohol disruptive,Pending
7858,15SBN-995,educational assistance training enlisted personnel armed,Pending
7859,15SBN-994,assistance private development plan,Pending
7860,15SBN-993,development management,Pending
7861,15SBN-992,comprehensive acid violence nationwide information education communication campaign acid violence,Pending
7862,15SBN-991,development management small,Pending
7863,15SBN-990,relocation survey cadastral lot,Pending
7864,15SBN-989,comprehensive health systemic lupus lupus disease nationwide awareness,Pending
7865,15SBN-988,educational minor enforcement line duty,Pending
7866,15SBN-987,special financial assistance family beneficiary barangay barangay volunteer council duty reason position,Pending
7867,15SBN-986,newspaper public school country,Pending
7868,15SBN-985,hazard pay duly barangay incumbency,Pending
7869,15SBN-984,computer education educational system,Pending
7870,15SBN-983,protection computer fraud fraudulent,Pending
7871,15SBN-982,automatic adjustment basic pension retired personnel service insurance system social security system cost index,Pending
7872,15SBN-981,aftermath natural,Pending
7873,15SBN-980,employment facilitation service network disability establishment disability employment facilitation province key city strategic country,Pending
7874,15SBN-979,promotion utilization health information technology delivery quality health care health information technology center,Pending
7875,15SBN-978,research development extension appropriation,Pending
7876,15SBN-977,availability affordable college postgraduate supplemental poor,Pending
7877,15SBN-976,holistic health research development appropriation,Pending
7878,15SBN-975,administration enforcement occupational safety health environmental protection,Pending
7879,15SBN-974,comprehensive promotion waterless precious water technology transfer,Pending
7880,15SBN-973,paragraph local,Pending
7881,15SBN-972,protection conservation fish comprehensive mechanism information education communication campaign,Pending
7882,15SBN-971,schedule fair market real property local assessment council local,Pending
7883,15SBN-970,transportation security authority,Pending
7884,15SBN-969,private sector residential housing affordable low rental income,Pending
7885,15SBN-968,mandatory cosmetic lead violation,Pending
7886,15SBN-967,cash,Pending
7887,15SBN-966,enforcement undergo mandatory drug psychiatric entry service,Pending
7888,15SBN-965,indigent gifted holistic opportunity,Pending
7889,15SBN-964,service area scheme service operational license expanded deploy infrastructure,Pending
7890,15SBN-963,comprehensive fire science academy,Pending
7891,15SBN-962,enforcement copyright protection intellectual property right computer business piracy enforcement,Pending
7892,15SBN-961,development music industry,Pending
7893,15SBN-960,regulation training country quality education profession,Pending
7894,15SBN-959,comprehensive holistic mechanism promotion medical tourism country,Pending
7895,15SBN-958,motor vehicle charge motor nationwide road safety information education communication campaign compliance road safety,Pending
7896,15SBN-957,establishment volcano early warning system,Pending
7897,15SBN-956,crime motor vehicle influence alcoholic,Pending
7898,15SBN-955,student loan board student loan poor,Pending
7899,15SBN-954,consumer person natural juridical whole part meat product diseased animal animal slaughter double dead meat,Pending
7900,15SBN-953,physical intellectual social youth establishment comprehensive youth corp,Pending
7901,15SBN-952,lake development authority,Pending
7902,15SBN-951,education moratorium tuition school fee increase educational tuition school fee increase current inflation rate country,Pending
7903,15SBN-950,coverage definition crime sexual harassment unwanted text electronic mail similar sexual harassment,Pending
7904,15SBN-949,compensation reimbursement hospitalization military,Pending
7905,15SBN-948,new baby,Pending
7906,15SBN-947,comprehensive agricultural agricultural,Pending
7907,15SBN-946,training unemployed,Pending
7908,15SBN-945,petroleum gas accurate scale machine,Pending
7909,15SBN-944,special hospital overseas contract,Pending
7910,15SBN-943,sale cosmetic personal care,Pending
7911,15SBN-942,digging arterial local,Pending
7912,15SBN-941,employee land transportation responsible stolen motor vehicle,Pending
7913,15SBN-940,private land forestry reforestation environmental protection,Pending
7914,15SBN-939,presentation medium,Pending
7915,15SBN-938,medical center system administration support,Pending
7916,15SBN-937,public elementary school,Pending
7917,15SBN-936,advanced development exceptional private sector,Pending
7918,15SBN-935,special polling place disabled elderly,Pending
7919,15SBN-934,pension socioeconomic,Pending
7920,15SBN-933,water crisis comprehensive water management,Pending
7921,15SBN-932,implement security likelihood infant patient abduction baby infant hospital manner evident hospital,Pending
7922,15SBN-931,art family,Pending
7923,15SBN-930,gender discrimination employment advertising,Pending
7924,15SBN-929,nuclear radiation safety board scope,Pending
7925,15SBN-928,open learning distance education system,Pending
7926,15SBN-927,offense illegal logging,Pending
7927,15SBN-926,peace commission peace,Pending
7928,15SBN-925,early retirement voluntary separation service system,Pending
7929,15SBN-924,prostitution white slave trade penalty imprisonment fine,Pending
7930,15SBN-923,certain radiologic technology,Pending
7931,15SBN-922,indigent gifted opportunity,Pending
7932,15SBN-921,allocation scientific technological,Pending
7933,15SBN-920,establishment scientist,Pending
7934,15SBN-919,department transportation department transportation department,Pending
7935,15SBN-918,establishment pilot tribal housing region model human practicable culture tribal basic modern living,Pending
7936,15SBN-917,barangay human action center barangay country,Pending
7937,15SBN-916,money involuntary corporation organization group,Pending
7938,15SBN-915,certain vagrancy,Pending
7939,15SBN-914,administrative military academy power armed,Pending
7940,15SBN-913,omnibus election electoral fraud,Pending
7941,15SBN-912,discrimination account sex labor,Pending
7942,15SBN-911,establishment,Pending
7943,15SBN-910,police modernization,Pending
7944,15SBN-909,local academy,Pending
7945,15SBN-908,conduct ethical public period employment case cabinet,Pending
7946,15SBN-907,least special education center school division least school special machinery financial assistance support,Pending
7947,15SBN-906,pension life senior survivorship,Pending
7948,15SBN-905,sectoral,Pending
7949,15SBN-904,internal,Pending
7950,15SBN-903,position barangay nutrition worker barangay,Pending
7951,15SBN-902,noncumulative pay major surgical internal reproductive,Pending
7952,15SBN-901,creation committee environmental protection local legislative council,Pending
7953,15SBN-900,creation local print medium board proliferation obscene publication,Pending
7954,15SBN-899,power grid grant equitable preferential reliable cheap geothermal power,Pending
7955,15SBN-898,security tenure agrarian reform comprehensive agrarian reform cancellation emancipation land ownership,Pending
7956,15SBN-897,jurisdiction labor labor commission regional department labor employment labor,Pending
7958,15SBN-895,public assembly,Pending
7959,15SBN-894,toy safety,Pending
7960,15SBN-893,respect,Pending
7961,15SBN-892,compensation work contingency insurance compensation authority book labor,Pending
7962,15SBN-891,equal employment,Pending
7963,15SBN-890,priority state state appointment civil service,Pending
7964,15SBN-889,protection certain violation,Pending
7965,15SBN-888,right ground travel,Pending
7966,15SBN-887,teaching computer part elementary high school curriculum public private,Pending
7967,15SBN-886,right work health,Pending
7968,15SBN-885,protection disclosure information substantial violation competition negotiation contract,Pending
7969,15SBN-884,responsible,Pending
7970,15SBN-883,comprehensive agrarian reform c,Pending
7971,15SBN-882,public education prostate cancer,Pending
7972,15SBN-881,manufacture sale imitation,Pending
7973,15SBN-880,civil,Pending
7974,15SBN-879,civil,Pending
7975,15SBN-878,center information technical assistance family resource support,Pending
7976,15SBN-877,protection,Pending
7977,15SBN-876,emergency rice,Pending
7978,15SBN-875,marine,Pending
7979,15SBN-874,constitutional right labor,Pending
7980,15SBN-873,corporal punishment punishment positive discipline,Pending
7981,15SBN-872,mobile phone violation,Pending
7982,15SBN-871,motorcycle provincial city,Pending
7983,15SBN-870,labor retirement pay fifteen day submission complete documentary,Pending
7984,15SBN-869,labor age retirement certain class,Pending
7985,15SBN-868,new labor,Pending
7986,15SBN-867,public corporation foundation encouragement gifted talented youth,Pending
7987,15SBN-866,trade export wildlife flora specie dead alive penalty,Pending
7988,15SBN-865,opening subdivision vehicular traffic alternative access main,Pending
7989,15SBN-864,river ecological,Pending
7990,15SBN-863,procurement transplant human,Pending
7991,15SBN-862,rate teenage pregnancy evaluation public private,Pending
7992,15SBN-861,bakery industry bakery regulatory agency,Pending
7993,15SBN-860,disabled additional similar senior,Pending
7994,15SBN-859,night work prohibition thereby number forty labor,Pending
7995,15SBN-858,work security tenure number forty labor,Pending
7996,15SBN-857,data placement center,Pending
7997,15SBN-856,information agency information agency additional function nationwide welfare,Pending
7998,15SBN-855,personnel armed orientation course culture language dialect way living habit tradition like cultural,Pending
7999,15SBN-854,naval academy,Pending
8000,15SBN-853,youth center,Pending
8001,15SBN-852,traffic engineering center,Pending
8002,15SBN-851,tax medium air time space educational,Pending
8003,15SBN-850,unlawful commercial indecent obscene,Pending
8004,15SBN-849,modernization resource information authority,Pending
8005,15SBN-848,curriculum educational nonformal indigenous learning youth course society environment,Pending
8006,15SBN-847,educational,Pending
8007,15SBN-846,protection personal intrusion commercial,Pending
8008,15SBN-845,certain connection international money transfer,Pending
8009,15SBN-844,transmission indecent material computer,Pending
8010,15SBN-843,identity milk,Pending
8011,15SBN-842,medical association medical professional organization,Pending
8012,15SBN-841,center indigenous cultural,Pending
8013,15SBN-840,abuse enhance,Pending
8014,15SBN-839,early learning indigent prekindergarten,Pending
8015,15SBN-838,health department health,Pending
8016,15SBN-837,practice speech pathology,Pending
8017,15SBN-836,omnibus election,Pending
8018,15SBN-835,basic education rehabilitation improvement basic education rehabilitation improvement,Pending
8019,15SBN-834,base conversion development authority allocation sale lease transaction military base,Pending
8020,15SBN-833,welfare protection rehabilitation special protection child abuse exploitation discrimination,Pending
8021,15SBN-832,cocaine illegal pregnancy death serious physical injury unborn child,Pending
8022,15SBN-831,orientation assumption,Pending
8023,15SBN-830,omnibus election electoral fraud,Pending
8024,15SBN-829,twenty day special holiday observance founding anniversary,Pending
8025,15SBN-828,development voice protocol,Pending
8026,15SBN-827,sustainable management forest,Pending
8027,15SBN-826,military justice armed commonwealth war special,Pending
8028,15SBN-825,commission family,Pending
8029,15SBN-824,establishment congressional city barangay reading,Pending
8030,15SBN-823,sixty social security social security system employer,Pending
8031,15SBN-822,working time private sector thereby labor,Pending
8032,15SBN-821,role vernacular functional literacy classroom,Pending
8033,15SBN-820,basic service solid waste collection disposal local local,Pending
8034,15SBN-819,rural health accelerated construction potable water supply system barangay country,Pending
8035,15SBN-818,labor discrimination account sex age ethnic origin,Pending
8036,15SBN-817,airport authority,Pending
8037,15SBN-816,interest upon certain number twenty,Pending
8038,15SBN-815,system,Pending
8039,15SBN-814,meat meat food,Pending
8040,15SBN-813,research health,Pending
8041,15SBN-812,daily increase salary private sector,Pending
8042,15SBN-811,certain tariff custom,Pending
8043,15SBN-810,center autism,Pending
8044,15SBN-809,bureau internal revenue coverage salary standardization,Pending
8045,15SBN-808,barangay local,Pending
8046,15SBN-807,local housing board local,Pending
8047,15SBN-806,special financial assistance family beneficiary barangay barangay volunteer council duty reason position,Pending
8048,15SBN-805,establishment science public elementary school,Pending
8049,15SBN-804,creation reservation preservation protection coral,Pending
8050,15SBN-803,employment assistance center,Pending
8051,15SBN-802,constitutional right free exercise religion public,Pending
8052,15SBN-801,congressional approval disposition real,Pending
8053,15SBN-800,interest public private,Pending
8054,15SBN-799,family family home,Pending
8055,15SBN-798,pregnant abortion,Pending
8056,15SBN-797,food meat poultry material,Pending
8057,15SBN-796,medical,Pending
8058,15SBN-795,incest,Pending
8059,15SBN-794,higher educational higher education scholarship,Pending
8060,15SBN-793,voluntary arbitration preferential mode labor dispute settlement new labor,Pending
8061,15SBN-792,percent advertising advertisement regional provincial city radio,Pending
8062,15SBN-791,privacy protection motor vehicle,Pending
8063,15SBN-790,science technology development corporation,Pending
8064,15SBN-789,administrative summary titling real public,Pending
8065,15SBN-788,civil,Pending
8066,15SBN-787,professional practice public,Pending
8068,15SBN-785,tax residential housing payment real estate condition,Pending
8069,15SBN-784,devolution control management operation tertiary authority local,Pending
8070,15SBN-783,effective assistance become successful,Pending
8071,15SBN-782,civil,Pending
8072,15SBN-781,certain psychological incapacity ground declaration nullity marriage family,Pending
8073,15SBN-780,employer labor contractor labor organization individual age,Pending
8074,15SBN-779,fair information personal personal data protection commission,Pending
8075,15SBN-778,role armed,Pending
8076,15SBN-777,protection unequal power definition sexual harassment,Pending
8077,15SBN-776,certain wire tapping privacy communication therein ownership possession sale importation,Pending
8078,15SBN-775,attainment competitive education omnibus education reform strategic,Pending
8079,15SBN-774,access information food basic right people food food supply,Pending
8080,15SBN-773,transitory consumer small saver relief individual economic stability individual confidence stimulus tax refund income protecting home tax credit new permanent,Pending
8081,15SBN-772,food authority food sufficiency,Pending
8082,15SBN-771,proceeds tax exclusive allocation education health need people internal revenue,Pending
8083,15SBN-770,international procurement infrastructure good scope application procurement procurement reform,Pending
8084,15SBN-769,consumer protection purchase brand new motor,Pending
8085,15SBN-768,local foreign transparency accountability noncompliance disclosure accounting liquidation,Pending
8086,15SBN-767,pertinent book administrative related,Pending
8087,15SBN-766,short term grain availability vulnerability external price supply immediate rice security creation fertilizer support mechanism reorientation food authority,Pending
8088,15SBN-765,accountability intelligence intelligence confidential joint congressional intelligence committee oversight congress intelligence intelligence confidential,Pending
8089,15SBN-764,procurement reform,Pending
8090,15SBN-763,tax public school state,Pending
8091,15SBN-762,agrarian reform,Pending
8092,15SBN-761,budget impoundment control,Pending
8093,15SBN-760,noncompliance wage wage rationalization,Pending
8094,15SBN-759,failure environmental clearance certificate ancestral critical,Pending
8095,15SBN-758,money overseas foreign imposition documentary stamp tax tax reform,Pending
8096,15SBN-757,additional protection real estate installment subdivision real estate individual lot available first sale mortgage lien encumbrance annotation contract sale mandatory compulsory execution deed absolute sale delivery buyer completion installment protective imposition penalty violation,Pending
8097,15SBN-756,certain labor,Pending
8098,15SBN-755,system agriculture technology generation transfer,Pending
8099,15SBN-754,downstream oil industry,Pending
8100,15SBN-753,educational minor line duty,Pending
8101,15SBN-752,sustainable forest management,Pending
8102,15SBN-751,vision housing urban development sector department housing urban development,Pending
8103,15SBN-750,educational implementation educational,Pending
8104,15SBN-749,appointment barangay health barangay local barangay,Pending
8105,15SBN-748,preservation reforestation sustainable development mangrove mangrove,Pending
8106,15SBN-747,profession midwifery midwifery,Pending
8107,15SBN-746,practice pharmacy pharmacy,Pending
8108,15SBN-745,right redress treatment creation grievance public private department health,Pending
8109,15SBN-744,development assistance development assistance,Pending
8110,15SBN-743,agriculture education system agriculture education implementation,Pending
8111,15SBN-742,petroleum percent tax vat tax reform,Pending
8112,15SBN-741,strategic food security rice reserve,Pending
8113,15SBN-740,distribution,Pending
8114,15SBN-739,sound province area pursuant management,Pending
8115,15SBN-738,trust livelihood necessary sum inclusion general period consecutive fiscal equal,Pending
8116,15SBN-737,pollution,Pending
8117,15SBN-736,university,Pending
8118,15SBN-735,state custody minimum standard treatment,Pending
8119,15SBN-734,identification system,Pending
8120,15SBN-733,public corporation federation military area association,Pending
8121,15SBN-732,public health emergency council,Pending
8122,15SBN-731,retirement disability military personnel,Pending
8123,15SBN-730,transportation safety board,Pending
8124,15SBN-729,debt management board,Pending
8125,15SBN-728,certain tariff custom,Pending
8126,15SBN-727,mechanism sustainable development island province mode acquisition certain public domain agricultural land open proclamation environmental,Pending
8127,15SBN-726,basic mandatory universal coverage,Pending
8128,15SBN-725,mechanism equitable access ownership public administrative process titling public issuance free patent,Pending
8129,15SBN-724,right people participatory governance empowerment mechanism development,Pending
8130,15SBN-723,sugar regulatory administration,Pending
8131,15SBN-722,sport commission research training,Pending
8132,15SBN-721,regulatory framework safe petroleum gas industry additional department energy define certain,Pending
8133,15SBN-720,hazard pay barangay incumbency,Pending
8134,15SBN-719,pregnant infection human deficiency virus,Pending
8135,15SBN-718,affordable health care health maintenance,Pending
8136,15SBN-717,fisherfolk assistance,Pending
8137,15SBN-716,power debt service foreign borrowing,Pending
8138,15SBN-715,welfare family establishment family welfare creation family welfare commission,Pending
8139,15SBN-714,special respective significant historic,Pending
8140,15SBN-713,administrative last relative vacation leave first instance,Pending
8141,15SBN-712,health safety garbage collection disaster,Pending
8142,15SBN-711,system prostitution protective support vagrancy,Pending
8143,15SBN-710,medical research facility dengue malaria fever local virus,Pending
8144,15SBN-709,accessibility,Pending
8145,15SBN-708,new central bank,Pending
8146,15SBN-707,unlawful reproduction printing similar consent copyright owner publisher author,Pending
8147,15SBN-706,strengthening extension system agriculture development,Pending
8148,15SBN-705,crime theft robbery portable,Pending
8149,15SBN-704,research health disease prevention research hormone disruption,Pending
8150,15SBN-703,retail price maintenance uniform scheme book trade end view affordable accessible related educational private public,Pending
8151,15SBN-702,legal framework creation operation administration book industry development center book city book enterprise authority,Pending
8152,15SBN-701,commercial public appropriate filtering access,Pending
8153,15SBN-700,housing,Pending
8154,15SBN-699,public trust accountability impartiality investigation prosecution certain impeachable public civil degree consanguinity affinity appointment special independent prosecutor,Pending
8155,15SBN-698,payment administrative total disability pension senior military,Pending
8156,15SBN-697,independent power generation energy resource amount financial benefit host,Pending
8157,15SBN-696,teaching intellectual property ownership copyright part curriculum primary tertiary country,Pending
8158,15SBN-695,establishment operation criminal street recruitment therein commission violent gang,Pending
8159,15SBN-694,automatic pay increase member permanent station case member reserve component home record deployment period day continuous duty,Pending
8160,15SBN-693,modernization trust collection capital gain tax tax sale real property share natural gas project,Pending
8161,15SBN-692,public adequate notice education effect exposure development health appropriate available fresh frozen fish potential exposure,Pending
8162,15SBN-691,local housing board first third class,Pending
8163,15SBN-690,voucher system elementary education,Pending
8164,15SBN-689,environment toxic hazardous nuclear,Pending
8165,15SBN-688,schedule fair market real property local assessment council local,Pending
8166,15SBN-687,lake development authority lake development authority,Pending
8167,15SBN-686,compulsory registration heavy equipment,Pending
8168,15SBN-685,teacher entry teaching profession,Pending
8169,15SBN-684,establishment breast care region nationwide,Pending
8170,15SBN-683,penalty imprisonment libel venue civil action libel community broadcast certain,Pending
8171,15SBN-682,research,Pending
8172,15SBN-681,acid education birth,Pending
8173,15SBN-680,foster care special need,Pending
8174,15SBN-679,minimum quality wireless telephone service service,Pending
8175,15SBN-678,mandatory course college pertinent,Pending
8177,15SBN-676,sex offender registration,Pending
8178,15SBN-675,defense security,Pending
8179,15SBN-674,certain comprehensive dangerous,Pending
8180,15SBN-673,reappointment commission,Pending
8181,15SBN-672,security tenure certain,Pending
8182,15SBN-671,sale vehicle registration,Pending
8183,15SBN-670,economic appropriate mechanism,Pending
8184,15SBN-669,basic necessity price,Pending
8185,15SBN-668,public health,Pending
8186,15SBN-667,social security system thereby social security,Pending
8187,15SBN-666,right acquisition certain urban development housing,Pending
8188,15SBN-665,fraudulent acquisition domain domain name,Pending
8189,15SBN-664,public infrastructure improvement support institutional advancement consumer protection,Pending
8190,15SBN-663,sloping agricultural land technology,Pending
8191,15SBN-662,advanced development exceptional private sector,Pending
8192,15SBN-661,protection malfeasance,Pending
8193,15SBN-660,special education gifted youth,Pending
8194,15SBN-659,respective asset liability management financial operational central control department finance,Pending
8195,15SBN-658,family family home,Pending
8196,15SBN-657,doctrine superior responsibility military personnel police enforcement,Pending
8197,15SBN-656,department interior local establishment jail facility metropolitan country,Pending
8198,15SBN-655,university area school country public private child protection,Pending
8199,15SBN-654,air force academy,Pending
8200,15SBN-653,pesticide chemical food,Pending
8201,15SBN-652,minimum content comprehensive report commission,Pending
8202,15SBN-651,pyramid promotional,Pending
8203,15SBN-650,comprehensive safety food human consumption,Pending
8204,15SBN-649,day care,Pending
8205,15SBN-648,overseas bank,Pending
8206,15SBN-647,land,Pending
8207,15SBN-646,bureau hazardous environmental disease registry,Pending
8208,15SBN-645,youth center fifteen,Pending
8209,15SBN-644,public release introduction environment,Pending
8210,15SBN-643,land administration,Pending
8211,15SBN-642,commission,Pending
8212,15SBN-641,barangay local barangay augmentation,Pending
8213,15SBN-640,bamboo development ecological balance industrial development,Pending
8214,15SBN-639,local,Pending
8215,15SBN-638,hospital emergency,Pending
8216,15SBN-637,task force state system recommend institutional development sector,Pending
8217,15SBN-636,interim census regular,Pending
8218,15SBN-635,new civil video similar visual recording device testamentary disposition estate decedent,Pending
8219,15SBN-634,agency teacher education,Pending
8220,15SBN-633,public information medium,Pending
8221,15SBN-632,power assumption certification labor secretary labor employment essential g labor,Pending
8222,15SBN-631,education research center education assessment evaluation authority structure,Pending
8223,15SBN-630,plan tuberculosis prevention treatment control reliable supply free laboratory service,Pending
8224,15SBN-629,regional provincial operate dialysis ward respective hospital free dialysis treatment,Pending
8225,15SBN-628,reasonable compensation loss property noncombatant course military police enforcement,Pending
8226,15SBN-627,mobile medical diagnostic treatment availability quality health care care remote rural medical care way,Pending
8227,15SBN-626,public health open time continuous health medical public,Pending
8228,15SBN-625,exposure television cable,Pending
8229,15SBN-624,publisher editor columnist reporter publication source news information confidence,Pending
8230,15SBN-623,local practice profession local,Pending
8231,15SBN-622,emergency medical trauma care,Pending
8232,15SBN-621,corporation range violation,Pending
8233,15SBN-620,mandatory marine,Pending
8234,15SBN-619,free suitable public education handicapped,Pending
8235,15SBN-618,minimum standard death mechanism overseas employment administration regular review realignment international,Pending
8236,15SBN-617,special polling place disabled elderly,Pending
8237,15SBN-616,local delivery basic employment,Pending
8238,15SBN-615,establishment barangay barangay,Pending
8239,15SBN-614,generic manufacture prescription distribution certain generic,Pending
8240,15SBN-613,movie television radio promotion advertising unemancipated talent income trust imposing violation,Pending
8241,15SBN-612,agricultural development,Pending
8242,15SBN-611,financial regulation water water regulatory commission,Pending
8243,15SBN-610,private medical puericulture free medical dental assistance,Pending
8244,15SBN-609,free dental rural dental,Pending
8245,15SBN-608,quality instruction public private elementary,Pending
8246,15SBN-607,system,Pending
8247,15SBN-606,consumer,Pending
8248,15SBN-605,operation cable television,Pending
8249,15SBN-604,local reallocation internal revenue allotment local,Pending
8250,15SBN-603,inspection function department labor employment wage rationalization,Pending
8251,15SBN-602,business shop small medium regional provincial country,Pending
8252,15SBN-601,assistance immediate family soldier,Pending
8253,15SBN-600,maternal infant health home visiting,Pending
8254,15SBN-599,new system retirement separation military personnel armed,Pending
8255,15SBN-598,disposal commercial development certain military military real estate development authority,Pending
8256,15SBN-597,teaching disaster awareness disaster mitigation part curriculum primary,Pending
8257,15SBN-596,agriculture industry stabilize agricultural food security effective production marketing distribution agricultural agricultural production distribution marketing support,Pending
8258,15SBN-595,judiciary reorganization affected judiciary continuous service requirement,Pending
8259,15SBN-594,school calendar health safety welfare school student youth,Pending
8260,15SBN-593,vulnerable exposure environmental,Pending
8261,15SBN-592,crime jail infidelity custody,Pending
8262,15SBN-591,tax exemption electric electrification administration local,Pending
8263,15SBN-590,omnibus election,Pending
8264,15SBN-589,local environment protection appointment environment natural mandatory provincial city local,Pending
8265,15SBN-588,labor representation board,Pending
8266,15SBN-587,job training mature older,Pending
8267,15SBN-586,palliative care,Pending
8268,15SBN-585,ad interim authority land bank service insurance system premium payment proceeds service insurance system,Pending
8269,15SBN-584,twenty percent discount sale,Pending
8270,15SBN-583,health labor employment significant risk injury health care,Pending
8271,15SBN-582,movement rape female compulsory teaching self defense female constituent,Pending
8272,15SBN-581,bakery industry development board agency department trade industry x book administrative,Pending
8273,15SBN-580,welfare consolidation sale asset business enterprise transfer transfer concern,Pending
8274,15SBN-579,demonstration performance exhibition public certain sexual production importation sale distribution public showing display pornographic,Pending
8275,15SBN-578,real property tax stewardship social forestry,Pending
8276,15SBN-577,obstruction apprehension prosecution criminal,Pending
8277,15SBN-576,insurance,Pending
8278,15SBN-575,transparency information expropriation,Pending
8279,15SBN-574,index various inflation,Pending
8280,15SBN-573,crime concubinage marital infidelity,Pending
8281,15SBN-572,modernization atmospheric geophysical astronomical administration,Pending
8282,15SBN-571,department environment natural resource information authority disaster council territory vulnerable sea result global warming high risk natural,Pending
8283,15SBN-570,modernization public fire protection,Pending
8284,15SBN-569,free medicine basic medical private person individual injured military operation,Pending
8285,15SBN-568,special leave absence fifteen day full pay legitimate overseas private public,Pending
8286,15SBN-567,teaching human mandatory public private,Pending
8287,15SBN-566,entity building governmental,Pending
8288,15SBN-565,bureau technical institute reservation correctional institution,Pending
8289,15SBN-564,r memorial medical center department health center trauma cancer dermatology,Pending
8290,15SBN-563,local,Pending
8291,15SBN-562,line item budgetary process,Pending
8292,15SBN-561,public information access respective,Pending
8293,15SBN-560,procurement reform local,Pending
8294,15SBN-559,land management bureau survey cadastral lot entire country,Pending
8295,15SBN-558,chapter v family,Pending
8296,15SBN-557,private hospital development plan assistance private,Pending
8297,15SBN-556,equal employment indigenous cultural preference certain,Pending
8298,15SBN-555,network unsolicited material text short message service,Pending
8299,15SBN-554,former employment,Pending
8300,15SBN-553,fire protection pertinent local department interior local bureau fire protection bureau jail management penology professionalization reglementary period minimum educational qualification appropriate eligibility appointment bureau fire protection bureau jail management penology,Pending
8301,15SBN-552,department interior local,Pending
8302,15SBN-551,different private libel,Pending
8303,15SBN-550,day new special working holiday sign goodwill amity china,Pending
8304,15SBN-549,basic mandatory universal coverage,Pending
8305,15SBN-548,health education acceleration corporation,Pending
8307,15SBN-546,internal revenue imposition value tax good nonprofit charitable humanitarian relief,Pending
8308,15SBN-545,v local,Pending
8309,15SBN-544,social security system social security,Archived
8310,15SBN-543,identity hired foreign nature work compensation case violation,Pending
